source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- venore|boat~boat: (2 waypoints) ---
venore|depot.2~boat:,stand,32919,32071,7,
venore|depot.2~boat:,node,32925,32070,6,
venore|depot.2~boat:,node,32931,32071,6,
venore|depot.2~boat:,node,32931,32065,6,
venore|depot.2~boat:,node,32931,32059,6,
venore|depot.2~boat:,node,32932,32053,6,
venore|depot.2~boat:,node,32938,32053,6,
venore|depot.2~boat:,node,32944,32053,6,
venore|depot.2~boat:,node,32950,32053,6,
venore|depot.2~boat:,node,32953,32047,6,
venore|depot.2~boat:,node,32953,32041,6,
venore|depot.2~boat:,node,32953,32035,6,
venore|depot.2~boat:,node,32956,32029,6,
venore|depot.2~boat:,node,32956,32024,6,

# --- venore|boat~depot.2: (15 waypoints) ---
venore|boat~depot.2:,node,32956,32024,6,
venore|boat~depot.2:,node,32955,32030,6,
venore|boat~depot.2:,node,32955,32036,6,
venore|boat~depot.2:,node,32953,32042,6,
venore|boat~depot.2:,node,32953,32048,6,
venore|boat~depot.2:,node,32947,32053,6,
venore|boat~depot.2:,node,32941,32053,6,
venore|boat~depot.2:,node,32935,32053,6,
venore|boat~depot.2:,node,32932,32059,6,
venore|boat~depot.2:,node,32931,32065,6,
venore|boat~depot.2:,node,32931,32071,6,
venore|boat~depot.2:,node,32925,32071,6,
venore|boat~depot.2:,node,32919,32069,6,
venore|boat~depot.2:,stand,32919,32071,6,
venore|boat~depot.2:,node,32923,32075,7,
